# SAXS profile: number of points = 730, q_min = 0.018776, q_max = 0.614113, delta_q = 0.000658558628318584
# offset = -0.00371210025718918, scaling c = 3.87135007730976e-05, Chi = 3.66545644079345
#  q       exp_intensity   model_intensity
0.37119    2.66476000      2.53145473     
0.37185    2.60988000      2.51621029     
0.37250    2.57400000      2.50122309     
0.37316    2.52292000      2.48645256     
0.37382    2.53357000      2.47198975     
0.37448    2.51456000      2.45784801     
0.37514    2.49783000      2.44387858     
0.37580    2.50442000      2.43021853     
0.37646    2.46487000      2.41685404     
0.37711    2.49250000      2.40366867     
0.37777    2.45043000      2.39086940     
0.37843    2.44180000      2.37832970     
0.37909    2.42847000      2.36600699     
0.37975    2.38522000      2.35399150     
0.38041    2.39954000      2.34225230     
0.38107    2.40802000      2.33069598     
0.38172    2.42106000      2.31952802     
0.38238    2.43458000      2.30857745     
0.38304    2.40391000      2.29783919     
0.38370    2.33233000      2.28749228     
0.38436    2.28169000      2.27735313     
0.38502    2.25915000      2.26737192     
0.38567    2.28804000      2.25786456     
0.38633    2.30717000      2.24850989     
0.38699    2.30357000      2.23931786     
0.38765    2.26719000      2.23053652     
0.38831    2.31372000      2.22193652     
0.38897    2.31640000      2.21356365     
0.38963    2.25391000      2.20555038     
0.39028    2.24667000      2.19773455     
0.39094    2.21173000      2.19012485     
0.39160    2.24734000      2.18286747     
0.39226    2.13392000      2.17575978     
0.39292    2.10193000      2.16885925     
0.39358    2.11782000      2.16233309     
0.39424    2.04869000      2.15597318     
0.39489    2.11737000      2.14978719     
0.39555    2.12300000      2.14390928     
0.39621    2.17529000      2.13818799     
0.39687    2.10923000      2.13270437     
0.39753    2.06009000      2.12750286     
0.39819    2.03735000      2.12246738     
0.39885    2.01761000      2.11764335     
0.39950    2.05838000      2.11307059     
0.40016    2.08865000      2.10863413     
0.40082    2.09501000      2.10441285     
0.40148    2.06331000      2.10043892     
0.40214    2.03068000      2.09661331     
0.40280    2.02916000      2.09296216     
0.40346    1.98491000      2.08955034     
0.40411    2.04504000      2.08628091     
0.40477    2.05835000      2.08322219     
0.40543    2.04596000      2.08035863     
0.40609    2.07921000      2.07763108     
0.40675    1.98661000      2.07506650     
0.40741    2.01708000      2.07267498     
0.40807    1.95637000      2.07040606     
0.40872    1.96823000      2.06833286     
0.40938    1.94580000      2.06641807     
0.41004    1.94799000      2.06463313     
0.41070    2.02094000      2.06299940     
0.41136    2.03693000      2.06148534     
0.41202    2.03949000      2.06007337     
0.41267    2.02477000      2.05888143     
0.41333    2.06238000      2.05777361     
0.41399    2.06255000      2.05675148     
0.41465    1.97127000      2.05590917     
0.41531    1.99567000      2.05512352     
0.41597    1.99881000      2.05439798     
0.41663    1.99459000      2.05388478     
0.41728    1.98062000      2.05345169     
0.41794    2.03506000      2.05310782     
0.41860    2.01243000      2.05280994     
0.41926    1.99757000      2.05259575     
0.41992    2.04886000      2.05250485     
0.42058    2.01118000      2.05251814     
0.42123    1.97768000      2.05258671     
0.42189    2.02074000      2.05272852     
0.42255    1.99661000      2.05291815     
0.42321    1.97116000      2.05315111     
0.42387    2.02991000      2.05345568     
0.42453    2.04172000      2.05383165     
0.42518    2.11528000      2.05424392     
0.42584    2.09790000      2.05470579     
0.42650    2.14096000      2.05523218     
0.42716    2.13871000      2.05578447     
0.42782    2.12928000      2.05635516     
0.42848    2.06712000      2.05698882     
0.42914    2.09956000      2.05765130     
0.42979    2.03498000      2.05832663     
0.43045    2.03902000      2.05900180     
0.43111    1.98946000      2.05968572     
0.43177    1.98154000      2.06042167     
0.43243    2.01990000      2.06115280     
0.43309    2.01646000      2.06188319     
0.43374    2.06440000      2.06261342     
0.43440    2.05310000      2.06334880     
0.43506    2.11240000      2.06409187     
0.43572    2.06326000      2.06486548     
0.43638    2.05968000      2.06559278     
0.43704    2.08247000      2.06628262     
0.43770    2.13273000      2.06695128     
0.43835    2.05419000      2.06761799     
0.43901    2.09080000      2.06828430     
0.43967    2.06884000      2.06891829     
0.44033    2.13397000      2.06952674     
0.44099    2.08885000      2.07011051     
0.44165    2.06757000      2.07065559     
0.44231    2.04482000      2.07116237     
0.44296    2.05213000      2.07162385     
0.44362    2.06341000      2.07207466     
0.44428    2.11434000      2.07245935     
0.44494    2.10204000      2.07275660     
0.44560    2.13020000      2.07303412     
0.44626    2.10888000      2.07328713     
0.44691    2.14229000      2.07350570     
0.44757    2.13195000      2.07362770     
0.44823    2.12289000      2.07371555     
0.44889    2.15827000      2.07376655     
0.44955    2.16434000      2.07376055     
0.45021    2.10219000      2.07368771     
0.45086    2.11931000      2.07349365     
0.45152    2.14368000      2.07327592     
0.45218    2.12260000      2.07301532     
0.45284    2.20462000      2.07265626     
0.45350    2.19245000      2.07223084     
0.45416    2.16972000      2.07176005     
0.45482    2.16185000      2.07121164     
0.45547    2.12626000      2.07057500     
0.45613    2.12654000      2.06988147     
0.45679    2.17027000      2.06910515     
0.45745    2.19846000      2.06824285     
0.45811    2.21853000      2.06731861     
0.45876    2.22688000      2.06629139     
0.45942    2.26362000      2.06522214     
0.46008    2.21849000      2.06410631     
0.46074    2.17574000      2.06280916     
0.46140    2.16893000      2.06148030     
0.46206    2.19450000      2.06011995     
0.46272    2.12816000      2.05860797     
0.46337    2.22475000      2.05703778     
0.46403    2.16016000      2.05541531     
0.46469    2.11163000      2.05366628     
